2020-07-29,10:06:26,93.7378
2020-07-29,10:06:38,93.7410
2020-07-29,10:06:57,93.7425
2020-07-29,10:07:08,93.7382
2020-07-29,10:07:18,93.7400
2020-07-29,10:07:28,93.7408
2020-07-29,10:07:38,93.7379
2020-07-29,10:07:47,93.7380
2020-07-29,10:07:59,93.7399
2020-07-29,10:08:08,93.7437
2020-07-29,10:08:19,93.7483
2020-07-29,10:08:29,93.7507
2020-07-29,10:08:38,93.7466
2020-07-29,10:08:59,93.7450
2020-07-29,10:09:09,93.7553
2020-07-29,10:09:20,93.7530
2020-07-29,10:09:29,93.7521
2020-07-29,10:09:38,93.7490
2020-07-29,10:09:49,93.7510
2020-07-29,10:09:59,93.7418
2020-07-29,10:10:09,93.7547
2020-07-29,10:10:19,93.7494
2020-07-29,10:10:29,93.7461
2020-07-29,10:10:38,93.7399
2020-07-29,10:10:49,93.7425
2020-07-29,10:10:58,93.7488
2020-07-29,10:11:20,93.7487
2020-07-29,10:11:29,93.7486
2020-07-29,10:11:38,93.7440
2020-07-29,10:11:49,93.7507
2020-07-29,10:12:01,93.7448
2020-07-29,10:12:10,93.7451
2020-07-29,10:12:20,93.7514
2020-07-29,10:12:29,93.7446
2020-07-29,10:12:37,93.7427
2020-07-29,10:12:51,93.7450
2020-07-29,10:12:59,93.7412
2020-07-29,10:13:10,93.7406
2020-07-29,10:13:21,93.7392
2020-07-29,10:13:31,93.7400
2020-07-29,10:13:40,93.7476
2020-07-29,10:13:49,93.7452
2020-07-29,10:14:09,93.7481
2020-07-29,10:14:20,93.7474
2020-07-29,10:14:25,93.7455
2020-07-29,10:14:39,93.7469
2020-07-29,10:14:49,93.7451
2020-07-29,10:15:00,93.7449
2020-07-29,10:15:09,93.7425
2020-07-29,10:15:20,93.7460
2020-07-29,10:15:31,93.7434
2020-07-29,10:15:41,93.7488
2020-07-29,10:15:51,93.7466
2020-07-29,10:16:00,93.7389
2020-07-29,10:16:12,93.7439
2020-07-29,10:16:22,93.7504
2020-07-29,10:16:32,93.7410
2020-07-29,10:16:51,93.7395
2020-07-29,10:17:01,93.7372
2020-07-29,10:17:11,93.7370
2020-07-29,10:17:21,93.7347
2020-07-29,10:17:31,93.7370
2020-07-29,10:17:41,93.7360
2020-07-29,10:17:51,93.7401
2020-07-29,10:18:01,93.7365
2020-07-29,10:18:11,93.7421
2020-07-29,10:18:21,93.7421
2020-07-29,10:18:31,93.7386
2020-07-29,10:18:43,93.7422
2020-07-29,10:18:51,93.7444
2020-07-29,10:19:02,93.7413
2020-07-29,10:19:13,93.7371
2020-07-29,10:19:32,93.7415
2020-07-29,10:19:42,93.7407
2020-07-29,10:19:52,93.7356
2020-07-29,10:20:02,93.7388
2020-07-29,10:20:11,93.7366
2020-07-29,10:20:22,93.7373
2020-07-29,10:20:32,93.7341
2020-07-29,10:20:42,93.7349
2020-07-29,10:20:52,93.7381
2020-07-29,10:21:02,93.7409
2020-07-29,10:21:13,93.7464
2020-07-29,10:21:22,93.7520
2020-07-29,10:21:42,93.7324
2020-07-29,10:21:53,93.7323
2020-07-29,10:22:02,93.7340
2020-07-29,10:22:13,93.7328
2020-07-29,10:22:23,93.7339
2020-07-29,10:22:33,93.7306
2020-07-29,10:22:43,93.7317
2020-07-29,10:22:54,93.7358
2020-07-29,10:23:03,93.7386
2020-07-29,10:23:13,93.7416
2020-07-29,10:23:23,93.7418
2020-07-29,10:23:34,93.7373
2020-07-29,10:23:53,93.7428
2020-07-29,10:24:04,93.7450
2020-07-29,10:24:13,93.7415
2020-07-29,10:24:23,93.7419
2020-07-29,10:24:33,93.7438
2020-07-29,10:24:44,93.7445
2020-07-29,10:24:53,93.7410
2020-07-29,10:25:04,93.7422
2020-07-29,10:25:13,93.7398
2020-07-29,10:25:24,93.7448
2020-07-29,10:25:35,93.7418
2020-07-29,10:25:44,93.7456
2020-07-29,10:25:55,93.7365
2020-07-29,10:26:05,93.7432
2020-07-29,10:26:24,93.7444
2020-07-29,10:26:34,93.7449
2020-07-29,10:26:44,93.7421
2020-07-29,10:26:55,93.7401
2020-07-29,10:27:05,93.7400
2020-07-29,10:27:15,93.7451
2020-07-29,10:27:24,93.7445
2020-07-29,10:27:34,93.7416
2020-07-29,10:27:45,93.7556
2020-07-29,10:28:05,93.7491
2020-07-29,10:28:15,93.7453
2020-07-29,10:28:23,93.7497
2020-07-29,10:28:35,93.7449
2020-07-29,10:28:46,93.7434
2020-07-29,10:28:55,93.7484
2020-07-29,10:29:05,93.7435
2020-07-29,10:29:16,93.7424
2020-07-29,10:29:26,93.7446
2020-07-29,10:29:44,93.7355
2020-07-29,10:29:55,93.7347
2020-07-29,10:30:02,93.7439
2020-07-29,10:30:15,93.7411
2020-07-29,10:30:25,93.7431
2020-07-29,10:30:36,93.7420
2020-07-29,10:30:46,93.7344
2020-07-29,10:31:05,93.7380
2020-07-29,10:31:15,93.7315
2020-07-29,10:31:26,93.7366
2020-07-29,10:31:36,93.7267
2020-07-29,10:31:45,93.7317
2020-07-29,10:31:56,93.7292
2020-07-29,10:32:06,93.7330
2020-07-29,10:32:56,93.7273
2020-07-29,10:33:16,93.7297
2020-07-29,10:33:26,93.7284
2020-07-29,10:33:33,93.7311
2020-07-29,10:33:55,93.7274
2020-07-29,10:34:06,93.7312
2020-07-29,10:34:17,93.7310
2020-07-29,10:34:27,93.7293
2020-07-29,10:34:37,93.7314
2020-07-29,10:34:47,93.7277
2020-07-29,10:34:57,93.7323
2020-07-29,10:35:07,93.7156
2020-07-29,10:35:17,93.7168
2020-07-29,10:35:28,93.7218
2020-07-29,10:35:38,93.7227
2020-07-29,10:35:46,93.7288
2020-07-29,10:35:58,93.7245
2020-07-29,10:36:17,93.7273
2020-07-29,10:36:28,93.7200
2020-07-29,10:36:38,93.7160
2020-07-29,10:36:48,93.7211
2020-07-29,10:36:57,93.7153
2020-07-29,10:37:08,93.7218
2020-07-29,10:37:18,93.7221
2020-07-29,10:37:27,93.7202
2020-07-29,10:37:38,93.7165
2020-07-29,10:37:58,93.7225
2020-07-29,10:38:07,93.7250
2020-07-29,10:38:17,93.7260
2020-07-29,10:38:28,93.7195
2020-07-29,10:38:37,93.7289
2020-07-29,10:38:48,93.7244
2020-07-29,10:38:59,93.7235
2020-07-29,10:39:09,93.7271
2020-07-29,10:39:19,93.7272
2020-07-29,10:39:29,93.7251
2020-07-29,10:39:39,93.7233
2020-07-29,10:39:59,93.7179
2020-07-29,10:40:09,93.7220
2020-07-29,10:40:19,93.7251
2020-07-29,10:40:25,93.7220
2020-07-29,10:40:39,93.7266
2020-07-29,10:40:48,93.7251
2020-07-29,10:40:59,93.7204
2020-07-29,10:41:09,93.7233
2020-07-29,10:41:29,93.7247
2020-07-29,10:42:09,93.7186
2020-07-29,10:42:20,93.7113
2020-07-29,10:42:30,93.7179
2020-07-29,10:42:40,93.7173
2020-07-29,10:42:50,93.7168
2020-07-29,10:43:00,93.7156
2020-07-29,10:43:10,93.7148
2020-07-29,10:43:20,93.7202
2020-07-29,10:43:30,93.7192
2020-07-29,10:43:40,93.7156
2020-07-29,10:44:00,93.7145
2020-07-29,10:44:10,93.7156
2020-07-29,10:44:20,93.7198
2020-07-29,10:44:30,93.7141
2020-07-29,10:44:39,93.7231
2020-07-29,10:44:59,93.7191
2020-07-29,10:45:09,93.7118
2020-07-29,10:45:19,93.7209
2020-07-29,10:45:41,93.7126
2020-07-29,10:45:51,93.7118
2020-07-29,10:46:01,93.7132
2020-07-29,10:46:11,93.7088
2020-07-29,10:46:21,93.7068
2020-07-29,10:46:31,93.7106
2020-07-29,10:46:40,93.7060
2020-07-29,10:46:50,93.7065
2020-07-29,10:47:07,93.7061
2020-07-29,10:47:17,93.7098
2020-07-29,10:47:26,93.7045
2020-07-29,10:47:35,93.7037
2020-07-29,10:47:46,93.7010
2020-07-29,10:47:56,93.6998
2020-07-29,10:48:07,93.6976
2020-07-29,10:48:17,93.6972
2020-07-29,10:48:27,93.7100
2020-07-29,10:48:37,93.7063
2020-07-29,10:48:47,93.7030
2020-07-29,10:48:57,93.7021
2020-07-29,10:49:16,93.7026
2020-07-29,10:49:26,93.7068
2020-07-29,10:49:35,93.7030
2020-07-29,10:49:47,93.7014
2020-07-29,10:49:57,93.7000
2020-07-29,10:50:10,93.7005
2020-07-29,10:50:30,93.7023
2020-07-29,10:50:50,93.7026
2020-07-29,10:50:59,93.7056
2020-07-29,10:51:10,93.7054
2020-07-29,10:51:20,93.7052
2020-07-29,10:51:30,93.7048
2020-07-29,10:51:40,93.7068
2020-07-29,10:51:50,93.7049
2020-07-29,10:51:59,93.7004
